marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,27414822,R1OEDM45CSMYGN,B00APD42M4,898346614,Large Electrode Pads (10 Pairs),Personal_Care_Appliances,3,0,0,N,Y,Three Stars,No Comments.,2015-08-25
US,41731241,R35B80C4A1VW2S,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,Y,A great way to start the day,"I use this product in my smoothies.  With a (very) little amount of sugar substitute, it adds a delicious chocolate flavor to a smoothie that includes spinach, frozen fruit and rolled oats.  A great way to start the day!  I also like that the product is unprocessed and organic.",2015-08-25
US,48276725,R1I7MWPHT4AAHV,B00XZJ3230,274346418,Best Selling Universal USB VAPE Vaporizer Battery Charger Cable,Personal_Care_Appliances,4,0,0,N,Y,Fast shipping it is exactly what I needed works perfect after I charged it overnight at first I didn't ...,Fast shipping it is exactly what I needed works perfect after I charged it overnight at first I didn't think it was working at all I think it might be a knockoff but it don't matter for the price it works great,2015-08-25
US,36956296,R3AJKBGN4Z4HCF,B000RGC2F8,469624888,"Norelco 5822 XL Reflex Action Cordless Shaving System, 5822XL",Personal_Care_Appliances,5,0,0,N,N,Dependable and always ready,I keep this razor in the glove box of my car.  I use it once in a while.  It is always ready to use.  It gives me a great shave and I get many shaves from a single charge.  I have owned and used this razor well ten years.  I expect to own it the rest of my life. It is my standby and it is dependable.,2015-08-25
US,23417378,R24ZGLTN32XLWF,B00HXXO332,849307176,"Pulse Oximeter, Blood Oxygen Monitor",Personal_Care_Appliances,4,0,0,N,Y,"Comfortable, so far decently accurate","Comfortable, so far decently accurate, batteries last a while. Only issue I've noticed is the battery cover slips off sometimes, but a piece of tape can fix it easily",2015-08-25
US,29867226,R3PYKGDYAGRA3V,B000Y4YTXG,661090621,LumbAir Plus Adjustable Back Support Black,Personal_Care_Appliances,2,0,0,N,Y,Two Stars,"Easy to position, but it won't stay in position",2015-08-25
US,44646484,R2PMFGL6LCDBYB,B00H9L7VIW,851045898,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,4,0,0,N,N,Four Stars,very good service product is slow acting,2015-08-25
US,766135,R2L4I4M42QN5Q3,B00IN3D3ZU,594752328,Remedy with Olivamine Nutrashield - 4 oz (Pack of 2),Personal_Care_Appliances,5,0,0,N,Y,I Love this lotion!,Very good lotion. Hospital patient grade and much cheaper ordering from amazon. I paid double at a medical supply store.,2015-08-25
US,15597563,R8BRMGE2TV7LV,B0000537JQ,819771537,Ezy Dose Weekly,Personal_Care_Appliances,5,0,0,N,Y,Five Stars,"Perfect size for all my supplements every morning, saves me a good amount of time.",2015-08-25
US,47568477,R2YGUORMW63H1A,B00K504UUG,458706868,Syrtenty Electrodes - Multiple size and quantity options,Personal_Care_Appliances,5,0,0,N,Y,Five Stars,They work great,2015-08-25
US,12666076,R1ZNXR5OH6D4O8,B00QH9M6QY,327119996,The Muscle Stick Original Massage Roller,Personal_Care_Appliances,4,0,0,N,Y,Four Stars,works well,2015-08-25
US,43958846,R8M35FQOTIAGM,B00H9L7VIW,851045898,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,2,1,4,N,N,Two Stars,Have not really noticed a difference.<br />Will update review if it changes.,2015-08-25
US,37016736,RDCC0U40PAOQU,B002B51358,574196257,GMS Med-e-lert 28 Day Automatic Pill Dispenser 6 Alarms with 6 Dosage Rings and 1 Metal Key (Clear and Solid Lids Included),Personal_Care_Appliances,5,0,0,N,Y,Excellent product & could prevent potential health risks,"Again, since my mom in law just had a bad series of mini strokes (and very early dimentia) drs put her on a blood thinner & we were SCARED TO DEATH that she could possibly acidentally take her meds twice.  The nurse where she lives in a independent living apartment strongly recommended this GMS Med-E-Lert 28-Day pill dispenser and I researched it & others for hours.  We all love it!  We have hers set for 8:30 am & 7 pm & even if she is not wearing her hearing aides she can hear the alarm go off....even if she is in another room.  Fantastic product!  Only wish the compartments were slightly bigger because some of her pills (fish oil, eye pill & others) are kinda big & do get stuck only once in a while.  Funny thing is....my husband has 2 precription pills he must take in the morning & one @ night & keeps forgetting to take them so I'm going to buy one for him also. HIGHLY RECOMMEND THIS PRODUCT!!",2015-08-25
US,20352015,R1YFRRTD87XABK,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,N,Five Stars,"I love to mix cacao powder in as a healthy chocolate substitute in coffee, oatmeal, yogurt and baking.",2015-08-25
US,1203346,R2VUSRFCZ308CW,B00XZJ2G46,217870256,"Vision Spinner II Variable Voltage Battery, 1600mAh",Personal_Care_Appliances,5,0,0,N,Y,great starter,"So far works great, came very fast would recommend to friends",2015-08-25
US,52632948,R292XTKNSQMEVR,B00P6TUO5G,170248843,"Viva Naturals Organic Non-GMO Cacao Powder, 2 Pound Bag",Personal_Care_Appliances,5,0,0,N,Y,Five Stars,Dissolves fast in hot coffee and tastes delicious!,2015-08-25
US,20359825,RJ1V0CO7X8D6W,B00N5HD340,955577225,Straight Razor,Personal_Care_Appliances,4,0,0,N,Y,"The blade is held securely and gives an excellent shave even with the ""inferior"" derby blades",This is the first &#34;straight razor&#34; I've ever used so I don't have much to compare it to. The blade is held securely and gives an excellent shave even with the &#34;inferior&#34; derby blades. So far I've only actually cut myself once but I have scratched myself with the corners of the blade several times. The unprotected corners are the only reason I gave the razor 4 stars. It gives such a close shave that my wife uses it on her legs!,2015-08-25
US,5961679,R6SFGU9VIWG4Z,B000FZ3F20,427202707,Core Products Small Inflatable Lumbar Cushion - Blue,Personal_Care_Appliances,3,0,1,N,Y,Three Stars,"Small seems well build, will see.",2015-08-25
US,10564206,RDYREP58BBO1G,B0037O2J7I,406474552,4 Way Shiny Block / 4 Step Buffing Block Shine Nail Buffer,Personal_Care_Appliances,5,0,0,N,Y,Five Stars,Great!,2015-08-25
US,27431157,R30VNOUU5GTXO3,B00N5HD340,955577225,Straight Razor,Personal_Care_Appliances,5,0,0,N,Y,Five Stars,Came in as expected.,2015-08-25
US,12189492,R3PPK12VUVCSG1,B0006VJ6TO,412568457,Body Back Company’s Body Back Buddy Trigger Point Therapy Self Massage Tool - PARENT,Personal_Care_Appliances,5,0,0,N,Y,Five Stars,I love this thing. works great!!,2015-08-25
US,11186533,R358OW3FLXYNWC,B0006VJ6TO,412568457,Body Back Company’s Body Back Buddy Trigger Point Therapy Self Massage Tool - PARENT,Personal_Care_Appliances,5,0,0,N,Y,Great. Gets the Job Done,I told my bf that if he massaged my feet for 45 mins i would return the favor and buy him this back massager. It does as expected. Its sturdy and can reach all sorts of trigger points. This is actually the 4th one i have bought as gifts. This is a no fail way to get to those aches and pains,2015-08-25
US,51733874,R22SNYY9NECFVM,B00LINL1TM,499483357,"ChoiceMMed Fingertip Pulse Oximeter with Free Carrying Case,Landyard and Batteries",Personal_Care_Appliances,2,4,6,N,Y,I learned you get what you pay for.,Reading were unpredictable and not at all sometimes.  Requested to return the item but did not bother.  Now I have a expensive useless item.  I end up spending a little mone and purchased the Acc U Rate 430/DL and it worked perfect .,2015-08-25
US,30244306,R1FFZYCDRS7KIW,B00OYRW4UE,223980852,"Elite Sportz Exercise Sliders are Double Sided and Work Smoothly on Any Surface. Wide Variety of Low Impact Exercise’s You Can Do. Full Body Workout, Compact for Travel or Home Ab Workout",Personal_Care_Appliances,5,0,0,N,Y,Five Stars,Thanks for the fast delivery and excellent product!,2015-08-25
US,13396139,RTTIERVLOQJFA,B000WJS8XA,760928495,Mini Sit N Stroll Blood Circulation Walk While Seated Airplanes Office,Personal_Care_Appliances,1,0,0,N,Y,One Star,it is smaller than two iphone sixes!,2015-08-25
US,18082599,R2CSLESULYR7C1,B008320WGO,780356431,INFINITE ALOE SKIN CARE - ORIGINAL - (1 - 8oz jar) + (2 - 0.5oz jars),Personal_Care_Appliances,5,1,1,N,N,Love Infinite Aloe,"Have been using it for over 10 years and love it, it is the best moisturizer for your face, have tried other brands, Clinique,Oil of Olay, Este Lauder, nothing compares to Infinite Aloe. It leaves your skin smooth and I may add, keeps you looking younger, I am almost 70 and hardly have any wrinkles and I attribute it to this amazing cream which I also use in my hands, arms,etc.",2015-08-25
US,17107938,R1CRW3OB6FQ31X,B00V2L5JRA,417635592,Xtreme Comforts Coccyx Orthopedic Comfort Memory Foam Seat Cushion,Personal_Care_Appliances,5,1,2,N,Y,Five Stars,very comfortable!,2015-08-25
US,14584033,RDA7WVRDCOVDB,B00HXXO332,849307176,"Pulse Oximeter, Blood Oxygen Monitor",Personal_Care_Appliances,5,1,1,N,Y,This came highly recommended by my 85 yr old dad's hon health worker,"This came highly recommended by my 85 yr old dad's hon health worker. We use it daily to keep a record for the doctor, as my dad has COPD.",2015-08-25
US,44371763,R340WKOKVBE04Q,B00K504UUG,458706868,Syrtenty Electrodes - Multiple size and quantity options,Personal_Care_Appliances,5,0,0,N,Y,Great product.,Fantastic quality and very good pricing.,2015-08-25
US,39040957,R12ZQYJXC5UWCR,B00OYRW4UE,223980852,"Elite Sportz Exercise Sliders are Double Sided and Work Smoothly on Any Surface. Wide Variety of Low Impact Exercise’s You Can Do. Full Body Workout, Compact for Travel or Home Ab Workout",Personal_Care_Appliances,5,2,2,N,Y,"These core sliders are an excellent, well-built product","These core sliders are an excellent, well-built product.  I like the flexibility they offer by being able to use them on carpeted and bare floors.  The shipping was fast with Amazon Prime and with a little YouTube help, you can find tons of exercises that leverage these sliders.  All in all, a good buy.",2015-08-25
US,12503424,R1I51913HQ1CHW,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,Y,Five Stars,Tastes great,2015-08-25
US,7583355,R3SJV5AWKASY9F,B011JCDFOA,62370496,1200 Degree eNail with Banger,Personal_Care_Appliances,5,1,1,N,Y,Five Stars,This thing is so dope,2015-08-25
US,15465207,R24UF017MU7XRG,B0006VJ6TO,412568457,Body Back Company’s Body Back Buddy Trigger Point Therapy Self Massage Tool - PARENT,Personal_Care_Appliances,5,0,0,N,Y,LOVE MY BACCK BUDDDY!,"This is an AMAZING tool if you're looking to reach some of those areas in your back that you just cant get to.  I got my one the recommendation of my Chiro, yes, it look goofy, but once you get the hang of it, it's really a life saver for your back.",2015-08-25
US,48320003,R3H21EZBGYNZOR,B00OSAUYTA,792155282,"Psoriasis & Eczema Cream 4oz Advanced Healing Non-Greasy Moisturizer with Organic Aloe Vera, Manuka Honey, Hemp Oil & More. Best Natural Moisturizer for Dermatitis, Rosacea, Shingles, Dry, Itchy Skin",Personal_Care_Appliances,5,0,0,N,Y,Great! Very happy,Cleared up my son's eczema after 2 uses.  Great!  Very happy!,2015-08-25
US,661628,R35VD7RIUIKSAQ,B00XZJ2G46,217870256,"Vision Spinner II Variable Voltage Battery, 1600mAh",Personal_Care_Appliances,5,0,0,N,Y,Five Stars,Quick Shipping and good product!,2015-08-25
US,116251,R2HAO1PLUE27DT,B00KRZR0OM,822315169,Water & Wood Lovely Bendable 3D Animals Cartoon Watches Kids Children Toy Gift,Personal_Care_Appliances,5,0,0,N,Y,Made my son happy...,My six-year old son loves this. I got it for him as a surprise gift and I'm happy he likes it.,2015-08-24
US,2103930,R1IX6IP03RQCVX,B000W23BSY,431966029,Hookah Mouthtips - Mouth Tips / 100 Pieces,Personal_Care_Appliances,1,0,0,N,Y,Too big!!!!,They were too big. One size don't fit all!!!!,2015-08-24
US,51250704,R2YHPMHS25RS3R,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,3,0,1,N,Y,Might be good for baking and is surely a healthy choice,"Might be healthy but I was unable to get the powder to dissolve at all.  Might be good for baking and is surely a healthy choice, I'm guessing",2015-08-24
US,9875343,R2Q8XOCWS6SBZX,B00H9L7VIW,851045898,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,4,0,0,N,Y,Good Stuff,I have noticed a difference over the last 3 weeks. I would recommend this product to others.,2015-08-24
US,41417092,R17SSQ5Z1I4X7H,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,Y,Five Stars,Good product and a really great value! Thanks!,2015-08-24
US,49506883,RLCF48NRNC22A,B00MJXMO3M,436164425,8Years 1PC Bangle Cuff Watch Student Children Rhinestone Round Black 16cm,Personal_Care_Appliances,2,0,0,N,Y,Pretty...but broke right away,Watch was beautiful...but broke w/in the first times wearing it...jeweler fixed it ... but then broke again (bangle pin kept coming out)...plus I didn't even wear it everyday ... so disappointed,2015-08-24
US,29687621,RPGMK6LN2K1SK,B000SOQ30E,729586444,"MedMobile® BATHTUB TRANSFER BENCH / BATH CHAIR WITH BACK, WIDE SEAT, ADJUSTABLE SEAT HEIGHT, SURE-GRIPED LEGS, LIGHTWEIGHT, DURABLE, RUST-RESISTANT SHOWER BENCH",Personal_Care_Appliances,5,0,0,N,Y,good product,"So far, working fine.  Feel much safer taking a shower now.",2015-08-24
US,17935508,R1U40AZ8ZGQWIQ,B00H9L7VIW,851045898,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,3,0,0,N,N,Three Stars,Received the free bottle trial. Have been using it for some time now and have only seen minor changes.,2015-08-24
US,12982466,R3PHXK68LJIKNH,B00HES9CMS,318730927,"Viva Naturals #1 Best Selling Certified Organic Cacao Powder from Superior Criollo Beans, 1 LB Bag",Personal_Care_Appliances,5,0,0,N,Y,Five Stars,Great in smoothies and coffee.,2015-08-24
US,49363203,R3A7NGJXFJ1JWD,B00H9L7VIW,851045898,"boostULTIMATE - 60 Capsules - Increase Workout Stamina, Muscle Size, Energy & More 1 Month Supply",Personal_Care_Appliances,5,0,0,N,Y,Awesome,After 1 week I noticed a difference,2015-08-24
US,18452813,R2A3X9HLUSO1VI,B000VFTSN4,367744146,Xikar Crystal Gel Cigar Humidifier for 50 Cigars,Personal_Care_Appliances,5,0,0,N,Y,Five Stars,Great humidifier.,2015-08-24
US,46076424,R23XS84IMURSO9,B000BUCZD4,246641718,Bamboo Back Scratcher Massager Therapeutic Body Massage,Personal_Care_Appliances,5,0,0,N,Y,Five Stars,Thank you,2015-08-24
US,25704680,R33JTWAX1ANEK6,B00OSAUYTA,792155282,"Psoriasis & Eczema Cream 4oz Advanced Healing Non-Greasy Moisturizer with Organic Aloe Vera, Manuka Honey, Hemp Oil & More. Best Natural Moisturizer for Dermatitis, Rosacea, Shingles, Dry, Itchy Skin",Personal_Care_Appliances,5,0,0,N,Y,Miracle cream!,"After my son was born, I was washing my hands constantly and ended up with a bad case of dermatitis on both hands and wrists.  I tried everything and nothing was helping.  Fast forward 6 months and my hands were red and cracked and peeling and itched terribly all the time.<br /><br />One day I saw the era organics cream while looking for something else and thought I would give it a shot.  For the first time in months, I'm not embarrassed when I shake someone's hand at work.  This stuff really really works!",2015-08-24
